,event_date,track,race_number,market_id,market_name,selection_id,bsp,ltp,best_back_3m,best_lay_3m,atb_ladder_3m,atl_ladder_3m,result,win
617,2022-06-26 01:45:00,Donald,,1.200459720,R1 1204m 2yo,46134425,380.0,380.0,300.0,710.0,"{'price': [300, 290, 220], 'volume': [0.05, 0.21, 0.4]}","{'price': [710, 720, 950], 'volume': [2.83, 1.13, 0.22]}",LOSER,0
62,2022-06-26 02:06:00,Dubbo,,1.200459818,R1 1110m Mdn,46133791,2.56,2.56,2.34,2.46,"{'price': [2.34, 2.32, 2.28], 'volume': [30.45, 5, 3.74]}","{'price': [2.46, 2.48, 2.5], 'volume': [4.07, 30.12, 146.45]}",WINNER,1
65,2022-06-26 02:06:00,Dubbo,,1.200459818,R1 1110m Mdn,46133794,6.01,6.2,6.6,6.8,"{'price': [6.6, 6.4, 6.2], 'volume': [17.35, 20.77, 8.05]}","{'price': [6.8, 7, 7.2], 'volume': [2.99, 12.7, 84.91]}",LOSER,0
66,2022-06-26 02:06:00,Dubbo,,1.200459818,R1 1110m Mdn,46133796,12.5,12.5,11.5,12.0,"{'price': [11.5, 11, 10.5], 'volume': [3.42, 8.14, 34.79]}","{'price': [12, 13, 13.5], 'volume': [0.01, 4.81, 0.6]}",LOSER,0
68,2022-06-26 02:06:00,Dubbo,,1.200459818,R1 1110m Mdn,46133797,13.0,14.0,13.0,14.0,"{'price': [13, 12.5, 12], 'volume': [5.69, 14.86, 39.69]}","{'price': [14, 14.5, 15], 'volume': [2, 5.13, 9.66]}",LOSER,0
70,2022-06-26 02:06:00,Dubbo,,1.200459818,R1 1110m Mdn,46133799,12.67,13.5,15.0,16.5,"{'price': [15, 14.5, 14], 'volume': [3.36, 3.23, 5.1]}","{'price': [16.5, 17, 18.5], 'volume': [4.29, 4.29, 1]}",LOSER,0
63,2022-06-26 02:06:00,Dubbo,,1.200459818,R1 1110m Mdn,40761643,15.73,15.5,16.5,18.5,"{'price': [16.5, 16, 15.5], 'volume': [8.11, 26.9, 2]}","{'price': [18.5, 19, 19.5], 'volume': [6.73, 32.3, 10.29]}",LOSER,0
69,2022-06-26 02:06:00,Dubbo,,1.200459818,R1 1110m Mdn,46133798,22.0,22.0,18.0,19.5,"{'price': [18, 17.5, 17], 'volume': [2.41, 14.06, 4.41]}","{'price': [19.5, 20, 21], 'volume': [3.13, 17.55, 14.13]}",LOSER,0
67,2022-06-26 02:06:00,Dubbo,,1.200459818,R1 1110m Mdn,27473640,30.52,29.0,23.0,25.0,"{'price': [23, 22, 21], 'volume': [2.42, 14.68, 10.58]}","{'price': [25, 28, 29], 'volume': [0.36, 3.13, 1.45]}",LOSER,0
64,2022-06-26 02:06:00,Dubbo,,1.200459818,R1 1110m Mdn,46133793,40.0,42.0,32.0,38.0,"{'price': [32, 30, 29], 'volume': [4, 3.81, 4.04]}","{'price': [38, 40, 46], 'volume': [1.7, 2.13, 5.77]}",LOSER,0
71,2022-06-26 02:06:00,Dubbo,,1.200459818,R1 1110m Mdn,46133800,80.0,75.0,60.0,80.0,"{'price': [60, 55, 50], 'volume': [3.25, 2.37, 0.07]}","{'price': [80, 90, 100], 'volume': [2, 0.81, 1.13]}",LOSER,0
73,2022-06-26 02:06:00,Dubbo,,1.200459818,R1 1110m Mdn,40950302,140.81,150.0,75.0,90.0,"{'price': [75, 70, 65], 'volume': [9.83, 10.49, 6.18]}","{'price': [90, 130, 150], 'volume': [1.13, 0.21, 2.42]}",LOSER,0
72,2022-06-26 02:06:00,Dubbo,,1.200459818,R1 1110m Mdn,46133801,200.0,200.0,100.0,130.0,"{'price': [100, 85, 80], 'volume': [5.04, 5.83, 5.33]}","{'price': [130, 160, 170], 'volume': [2.44, 1.13, 3.46]}",LOSER,0
245,2022-06-26 02:10:00,Port Augusta,,1.200447173,R1 1200m Hcap,37583788,1.62,1.62,1.69,1.7,"{'price': [1.69, 1.68, 1.67], 'volume': [0.1, 295.29, 65.06]}","{'price': [1.7, 1.71, 1.72], 'volume': [35.4, 84.7, 126.07]}",LOSER,0
247,2022-06-26 02:10:00,Port Augusta,,1.200447173,R1 1200m Hcap,38285285,6.6,6.6,6.6,7.0,"{'price': [6.6, 6.4, 6.2], 'volume': [12.77, 17.69, 10.76]}","{'price': [7, 7.2, 7.4], 'volume': [10.74, 20.82, 44.29]}",WINNER,1
246,2022-06-26 02:10:00,Port Augusta,,1.200447173,R1 1200m Hcap,42087864,8.6,8.4,7.4,7.6,"{'price': [7.4, 7.2, 7], 'volume': [48.44, 50.75, 55.21]}","{'price': [7.6, 7.8, 8], 'volume': [0.01, 28.41, 14.91]}",LOSER,0
248,2022-06-26 02:10:00,Port Augusta,,1.200447173,R1 1200m Hcap,412568,14.74,14.5,15.5,16.5,"{'price': [15.5, 15, 14.5], 'volume': [9.96, 10.47, 11.59]}","{'price': [16.5, 17, 17.5], 'volume': [10.51, 14.08, 23.22]}",LOSER,0
249,2022-06-26 02:10:00,Port Augusta,,1.200447173,R1 1200m Hcap,22041774,22.0,22.0,21.0,22.0,"{'price': [21, 20, 19.5], 'volume': [8.51, 21.23, 19.01]}","{'price': [22, 23, 24], 'volume': [4.67, 11.82, 24.34]}",LOSER,0
251,2022-06-26 02:10:00,Port Augusta,,1.200447173,R1 1200m Hcap,27399373,131.07,110.0,110.0,130.0,"{'price': [110, 95, 90], 'volume': [3.68, 0.21, 3.04]}","{'price': [130, 140, 150], 'volume': [0.28, 2.28, 1.28]}",LOSER,0
250,2022-06-26 02:10:00,Port Augusta,,1.200447173,R1 1200m Hcap,42161791,183.18,190.0,130.0,150.0,"{'price': [130, 110, 100], 'volume': [0.66, 0.07, 2.55]}","{'price': [150, 160, 170], 'volume': [1.55, 0.06, 0.13]}",LOSER,0
149,2022-06-26 02:15:00,Launceston,,1.200459760,R2 1620m Mdn,46108679,2.81,2.8,2.76,2.82,"{'price': [2.76, 2.74, 2.72], 'volume': [16.04, 123.76, 28.99]}","{'price': [2.82, 2.84, 2.88], 'volume': [0.05, 11.51, 11.51]}",LOSER,0
145,2022-06-26 02:15:00,Launceston,,1.200459760,R2 1620m Mdn,46108678,9.2,9.0,7.2,7.8,"{'price': [7.2, 7, 6.8], 'volume': [4.32, 13.92, 7.55]}","{'price': [7.8, 8, 8.2], 'volume': [5.48, 11.36, 33.43]}",LOSER,0
138,2022-06-26 02:15:00,Launceston,,1.200459760,R2 1620m Mdn,835919,6.2,6.2,8.0,8.6,"{'price': [8, 7.8, 7.6], 'volume': [5.42, 14.73, 15.93]}","{'price': [8.6, 8.8, 9], 'volume': [2, 26.15, 19.42]}",WINNER,1
144,2022-06-26 02:15:00,Launceston,,1.200459760,R2 1620m Mdn,46108677,10.76,11.0,9.8,10.0,"{'price': [9.8, 9.6, 9.4], 'volume': [5.46, 12.06, 19.52]}","{'price': [10, 10.5, 11], 'volume': [1.13, 5.75, 13.4]}",LOSER,0
140,2022-06-26 02:15:00,Launceston,,1.200459760,R2 1620m Mdn,8599951,11.59,11.5,11.0,11.5,"{'price': [11, 10.5, 10], 'volume': [17.91, 8.86, 8.83]}","{'price': [11.5, 12, 12.5], 'volume': [0.05, 67.6, 8.41]}",LOSER,0
142,2022-06-26 02:15:00,Launceston,,1.200459760,R2 1620m Mdn,2890514,11.51,12.0,11.0,12.0,"{'price': [11, 10.5, 10], 'volume': [12.07, 94.19, 6.57]}","{'price': [12, 12.5, 13], 'volume': [6.1, 8.87, 11.51]}",LOSER,0
148,2022-06-26 02:15:00,Launceston,,1.200459760,R2 1620m Mdn,42879042,35.78,34.0,30.0,34.0,"{'price': [30, 29, 28], 'volume': [0.4, 3.57, 0.63]}","{'price': [34, 36, 38], 'volume': [3.51, 2.26, 3.87]}",LOSER,0
147,2022-06-26 02:15:00,Launceston,,1.200459760,R2 1620m Mdn,42688489,36.76,34.0,46.0,48.0,"{'price': [46, 42, 40], 'volume': [0.11, 0.52, 7.45]}","{'price': [48, 50, 55], 'volume': [1.28, 8.46, 5.77]}",LOSER,0
139,2022-06-26 02:15:00,Launceston,,1.200459760,R2 1620m Mdn,26981554,47.72,46.0,48.0,65.0,"{'price': [48, 44, 42], 'volume': [1.59, 0.69, 3.08]}","{'price': [65, 70, 75], 'volume': [4.23, 3.97, 6.97]}",LOSER,0
143,2022-06-26 02:15:00,Launceston,,1.200459760,R2 1620m Mdn,36332508,50.8,50.0,50.0,55.0,"{'price': [50, 48, 46], 'volume': [16.32, 3.68, 2.79]}","{'price': [55, 70, 75], 'volume': [3.28, 1.28, 2.26]}",LOSER,0
146,2022-06-26 02:15:00,Launceston,,1.200459760,R2 1620m Mdn,41901582,85.0,80.0,90.0,130.0,"{'price': [90, 85, 80], 'volume': [1, 2.61, 0.91]}","{'price': [130, 140, 320], 'volume': [0.47, 1.36, 1.13]}",LOSER,0
141,2022-06-26 02:15:00,Launceston,,1.200459760,R2 1620m Mdn,46108676,192.97,220.0,140.0,240.0,"{'price': [140, 130, 110], 'volume': [0.12, 0.07, 0.08]}","{'price': [240, 250, 260], 'volume': [1.55, 3.8, 2.04]}",LOSER,0
560,2022-06-26 02:20:00,Coffs Harbour,,1.200459782,R1 1615m CL1,39308754,3.77,3.75,4.2,4.4,"{'price': [4.2, 4.1, 4], 'volume': [0.32, 7.69, 2]}","{'price': [4.4, 4.5, 4.6], 'volume': [3.13, 40.84, 2]}",LOSER,0
558,2022-06-26 02:20:00,Coffs Harbour,,1.200459782,R1 1615m CL1,44562244,7.99,7.8,6.0,6.4,"{'price': [6, 5.9, 5.8], 'volume': [6.79, 5.49, 4.07]}","{'price': [6.4, 6.6, 6.8], 'volume': [2.26, 10.99, 3.45]}",LOSER,0
563,2022-06-26 02:20:00,Coffs Harbour,,1.200459782,R1 1615m CL1,45347395,8.8,9.0,6.2,7.4,"{'price': [6.2, 6, 5.6], 'volume': [4.31, 3.21, 2.61]}","{'price': [7.4, 8, 8.2], 'volume': [3, 2, 5.39]}",LOSER,0
565,2022-06-26 02:20:00,Coffs Harbour,,1.200459782,R1 1615m CL1,46133346,6.6,6.4,6.2,6.6,"{'price': [6.2, 6, 5.9], 'volume': [2.26, 30.81, 6.93]}","{'price': [6.6, 6.8, 7], 'volume': [3.39, 3.15, 13.32]}",LOSER,0
564,2022-06-26 02:20:00,Coffs Harbour,,1.200459782,R1 1615m CL1,40687568,6.81,6.6,6.6,7.0,"{'price': [6.6, 6.4, 6.2], 'volume': [21.2, 0.51, 4]}","{'price': [7, 7.2, 7.4], 'volume': [2, 2.01, 17.57]}",LOSER,0
559,2022-06-26 02:20:00,Coffs Harbour,,1.200459782,R1 1615m CL1,39954457,11.0,11.0,13.0,14.5,"{'price': [13, 12.5, 12], 'volume': [1.13, 3.13, 8.13]}","{'price': [14.5, 15, 15.5], 'volume': [2.26, 7.36, 13]}",WINNER,1
557,2022-06-26 02:20:00,Coffs Harbour,,1.200459782,R1 1615m CL1,1374264,16.4,16.5,24.0,32.0,"{'price': [24, 23, 22], 'volume': [2, 3.63, 16.72]}","{'price': [32, 46, 48], 'volume': [0.99, 1, 2]}",LOSER,0
561,2022-06-26 02:20:00,Coffs Harbour,,1.200459782,R1 1615m CL1,26870536,26.0,26.0,26.0,30.0,"{'price': [26, 25, 23], 'volume': [2.26, 7.06, 10.07]}","{'price': [30, 32, 34], 'volume': [3.39, 2, 10.14]}",LOSER,0
562,2022-06-26 02:20:00,Coffs Harbour,,1.200459782,R1 1615m CL1,35621378,140.0,140.0,100.0,130.0,"{'price': [100, 85, 80], 'volume': [1.99, 2.02, 8.49]}","{'price': [130, 140, 160], 'volume': [0.45, 2, 2]}",LOSER,0
645,2022-06-26 02:25:00,Donald,,1.200459724,R2 1204m Mdn,46134432,4.07,4.0,4.4,4.5,"{'price': [4.4, 4.3, 4.2], 'volume': [28.44, 49.06, 30.25]}","{'price': [4.5, 4.6, 4.7], 'volume': [48.93, 33.01, 75.71]}",LOSER,0
638,2022-06-26 02:25:00,Donald,,1.200459724,R2 1204m Mdn,42087694,4.57,4.5,4.8,4.9,"{'price': [4.8, 4.7, 4.6], 'volume': [6.32, 15.04, 30.59]}","{'price': [4.9, 5, 5.1], 'volume': [24.8, 20.2, 32.93]}",LOSER,0
637,2022-06-26 02:25:00,Donald,,1.200459724,R2 1204m Mdn,43798286,6.71,6.8,5.7,5.9,"{'price': [5.7, 5.6, 5.5], 'volume': [2.01, 9.19, 38.24]}","{'price': [5.9, 6, 6.2], 'volume': [9.53, 10.01, 12.05]}",LOSER,0
644,2022-06-26 02:25:00,Donald,,1.200459724,R2 1204m Mdn,46134431,6.55,6.4,6.0,6.2,"{'price': [6, 5.9, 5.8], 'volume': [6.42, 15.86, 19.42]}","{'price': [6.2, 6.4, 6.6], 'volume': [10.3, 14.59, 23.42]}",WINNER,1
639,2022-06-26 02:25:00,Donald,,1.200459724,R2 1204m Mdn,493154,15.62,15.0,15.0,16.0,"{'price': [15, 14.5, 14], 'volume': [17.98, 14.96, 6.52]}","{'price': [16, 16.5, 17], 'volume': [4.12, 10.39, 28.25]}",LOSER,0
647,2022-06-26 02:25:00,Donald,,1.200459724,R2 1204m Mdn,46134434,25.22,26.0,21.0,22.0,"{'price': [21, 20, 19.5], 'volume': [2.14, 5.71, 22.41]}","{'price': [22, 23, 24], 'volume': [2.64, 5, 5.86]}",LOSER,0
641,2022-06-26 02:25:00,Donald,,1.200459724,R2 1204m Mdn,46134428,23.2,22.0,26.0,30.0,"{'price': [26, 25, 24], 'volume': [6.84, 7.28, 7.43]}","{'price': [30, 32, 34], 'volume': [4.88, 5.37, 26.49]}",LOSER,0
642,2022-06-26 02:25:00,Donald,,1.200459724,R2 1204m Mdn,46134429,30.0,29.0,26.0,28.0,"{'price': [26, 25, 24], 'volume': [4.86, 3.42, 7.31]}","{'price': [28, 29, 30], 'volume': [1.25, 9.1, 10.47]}",LOSER,0
636,2022-06-26 02:25:00,Donald,,1.200459724,R2 1204m Mdn,37059862,24.0,24.0,27.0,29.0,"{'price': [27, 26, 25], 'volume': [6.14, 8.61, 12.85]}","{'price': [29, 30, 32], 'volume': [15.8, 4.23, 25.19]}",LOSER,0
643,2022-06-26 02:25:00,Donald,,1.200459724,R2 1204m Mdn,46134430,65.0,65.0,50.0,55.0,"{'price': [50, 48, 46], 'volume': [4.16, 3.13, 30.12]}","{'price': [55, 60, 65], 'volume': [2, 23.51, 24.41]}",LOSER,0
640,2022-06-26 02:25:00,Donald,,1.200459724,R2 1204m Mdn,45759106,427.19,500.0,320.0,910.0,"{'price': [320, 300, 270], 'volume': [0.04, 0.01, 0.01]}","{'price': [910, 1000], 'volume': [2.83, 1.72]}",LOSER,0
646,2022-06-26 02:25:00,Donald,,1.200459724,R2 1204m Mdn,46134433,466.63,550.0,360.0,970.0,"{'price': [360, 260, 250], 'volume': [0.25, 0.13, 3.37]}","{'price': [970, 980, 990], 'volume': [0.02, 2.68, 1.28]}",LOSER,0
286,2022-06-26 02:30:00,Rockhampton,,1.200447151,R1 1100m Mdn,46133913,3.29,3.1,2.54,2.58,"{'price': [2.54, 2.52, 2.5], 'volume': [0.1, 11, 27.51]}","{'price': [2.58, 2.6, 2.62], 'volume': [11.54, 58.35, 34.94]}",LOSER,0
280,2022-06-26 02:30:00,Rockhampton,,1.200447151,R1 1100m Mdn,42288980,6.7,6.8,7.6,8.0,"{'price': [7.6, 7.4, 7.2], 'volume': [1.01, 13.91, 32.16]}","{'price': [8, 8.2, 8.4], 'volume': [18.17, 25.33, 20.17]}",LOSER,0
282,2022-06-26 02:30:00,Rockhampton,,1.200447151,R1 1100m Mdn,46133910,17.34,18.0,11.0,12.0,"{'price': [11, 10.5, 10], 'volume': [20.9, 37.97, 35.18]}","{'price': [12, 12.5, 13], 'volume': [2.26, 17.31, 24.48]}",LOSER,0
290,2022-06-26 02:30:00,Rockhampton,,1.200447151,R1 1100m Mdn,45169168,13.82,14.0,14.0,15.5,"{'price': [14, 13.5, 13], 'volume': [8.32, 8.65, 8.29]}","{'price': [15.5, 16, 16.5], 'volume': [6.63, 41.96, 8.43]}",LOSER,0
285,2022-06-26 02:30:00,Rockhampton,,1.200447151,R1 1100m Mdn,45758886,12.41,12.5,14.5,16.0,"{'price': [14.5, 14, 13.5], 'volume': [10.46, 11.16, 5.63]}","{'price': [16, 16.5, 17], 'volume': [6.94, 2.83, 15.16]}",LOSER,0
281,2022-06-26 02:30:00,Rockhampton,,1.200447151,R1 1100m Mdn,46133909,12.1,12.5,16.0,17.0,"{'price': [16, 15.5, 15], 'volume': [3.63, 11.7, 19.71]}","{'price': [17, 17.5, 18], 'volume': [0.61, 6.27, 0.33]}",LOSER,0
283,2022-06-26 02:30:00,Rockhampton,,1.200447151,R1 1100m Mdn,46133911,11.2,11.0,17.0,18.0,"{'price': [17, 16.5, 16], 'volume': [1.13, 11.48, 9.74]}","{'price': [18, 18.5, 19], 'volume': [3.58, 3.61, 5.58]}",LOSER,0
289,2022-06-26 02:30:00,Rockhampton,,1.200447151,R1 1100m Mdn,46133916,21.0,20.0,20.0,21.0,"{'price': [20, 19.5, 19], 'volume': [7.97, 8.07, 12.44]}","{'price': [21, 22, 24], 'volume': [1.23, 1.63, 0.43]}",LOSER,0
287,2022-06-26 02:30:00,Rockhampton,,1.200447151,R1 1100m Mdn,46133914,22.0,23.0,22.0,23.0,"{'price': [22, 21, 20], 'volume': [3.91, 13, 18.25]}","{'price': [23, 24, 25], 'volume': [2, 5.67, 14.44]}",WINNER,1
284,2022-06-26 02:30:00,Rockhampton,,1.200447151,R1 1100m Mdn,46133912,46.0,46.0,46.0,50.0,"{'price': [46, 44, 42], 'volume': [2, 3.05, 4.07]}","{'price': [50, 55, 60], 'volume': [5.99, 2.75, 12.22]}",LOSER,0
288,2022-06-26 02:30:00,Rockhampton,,1.200447151,R1 1100m Mdn,46133915,65.0,65.0,50.0,60.0,"{'price': [50, 48, 46], 'volume': [6.82, 5.35, 7.14]}","{'price': [60, 65, 70], 'volume': [1.26, 3.45, 41.79]}",LOSER,0
279,2022-06-26 02:30:00,Rockhampton,,1.200447151,R1 1100m Mdn,46133908,65.0,60.0,60.0,65.0,"{'price': [60, 55, 50], 'volume': [2.56, 5.01, 7.01]}","{'price': [65, 70, 75], 'volume': [1.3, 2.99, 0.14]}",LOSER,0
502,2022-06-26 02:40:00,Casterton,,1.200459960,R1 3480m Hrd,2931072,4.8,4.8,4.3,4.5,"{'price': [4.3, 4.2, 4.1], 'volume': [23.42, 92.47, 231.33]}","{'price': [4.5, 4.6, 4.7], 'volume': [26.31, 18.42, 27.17]}",LOSER,0
493,2022-06-26 02:40:00,Casterton,,1.200459960,R1 3480m Hrd,20784679,8.91,8.8,5.7,5.9,"{'price': [5.7, 5.6, 5.5], 'volume': [9.62, 11.63, 31.09]}","{'price': [5.9, 6, 6.2], 'volume': [21.03, 12.4, 23.7]}",LOSER,0
496,2022-06-26 02:40:00,Casterton,,1.200459960,R1 3480m Hrd,24925580,7.0,7.0,7.2,7.6,"{'price': [7.2, 7, 6.8], 'volume': [4.37, 15.08, 8.68]}","{'price': [7.6, 7.8, 8], 'volume': [5.22, 5.88, 36.51]}",LOSER,0
499,2022-06-26 02:40:00,Casterton,,1.200459960,R1 3480m Hrd,22185388,7.09,7.2,9.4,10.0,"{'price': [9.4, 9.2, 9], 'volume': [5.42, 11.42, 8.36]}","{'price': [10, 10.5, 11], 'volume': [62.81, 10.68, 47.08]}",LOSER,0
495,2022-06-26 02:40:00,Casterton,,1.200459960,R1 3480m Hrd,44620323,7.97,8.2,10.5,11.0,"{'price': [10.5, 10, 9.8], 'volume': [9.88, 13.49, 9.59]}","{'price': [11, 11.5, 12], 'volume': [46.01, 9.88, 43.58]}",WINNER,1
494,2022-06-26 02:40:00,Casterton,,1.200459960,R1 3480m Hrd,19143581,13.78,14.5,13.5,14.5,"{'price': [13.5, 13, 12.5], 'volume': [13.02, 8.38, 21.9]}","{'price': [14.5, 15, 15.5], 'volume': [1.82, 4.13, 7.95]}",LOSER,0
498,2022-06-26 02:40:00,Casterton,,1.200459960,R1 3480m Hrd,20600118,16.27,16.5,15.0,16.5,"{'price': [15, 14.5, 14], 'volume': [5.54, 22.29, 7.1]}","{'price': [16.5, 17, 17.5], 'volume': [3.81, 0.56, 17.95]}",LOSER,0
501,2022-06-26 02:40:00,Casterton,,1.200459960,R1 3480m Hrd,43203529,22.0,22.0,17.0,18.5,"{'price': [17, 16, 15.5], 'volume': [0.59, 4.18, 3.55]}","{'price': [18.5, 19, 19.5], 'volume': [8.23, 3.27, 4.75]}",LOSER,0
497,2022-06-26 02:40:00,Casterton,,1.200459960,R1 3480m Hrd,22167641,41.1,40.0,27.0,30.0,"{'price': [27, 26, 25], 'volume': [3.76, 3.98, 1.19]}","{'price': [30, 32, 34], 'volume': [27.11, 0.01, 6.08]}",LOSER,0
500,2022-06-26 02:40:00,Casterton,,1.200459960,R1 3480m Hrd,24924992,27.4,28.0,27.0,30.0,"{'price': [27, 26, 24], 'volume': [4.19, 56.64, 24.67]}","{'price': [30, 32, 34], 'volume': [3.91, 4.26, 38.95]}",LOSER,0
88,2022-06-26 02:46:00,Dubbo,,1.200459820,R2 1110m Mdn,40701788,4.62,4.7,4.0,4.4,"{'price': [4, 3.95, 3.9], 'volume': [69.98, 2, 28.88]}","{'price': [4.4, 4.5, 4.6], 'volume': [8.92, 15.53, 42.74]}",LOSER,0
95,2022-06-26 02:46:00,Dubbo,,1.200459820,R2 1110m Mdn,41034614,6.8,6.4,5.8,6.4,"{'price': [5.8, 5.7, 5.6], 'volume': [27.8, 7.47, 31.27]}","{'price': [6.4, 6.6, 7.4], 'volume': [7.93, 9.56, 1.1]}",LOSER,0
90,2022-06-26 02:46:00,Dubbo,,1.200459820,R2 1110m Mdn,38859961,7.38,7.6,7.0,7.6,"{'price': [7, 6.8, 6.6], 'volume': [44.86, 2, 7.33]}","{'price': [7.6, 7.8, 8.4], 'volume': [3.92, 10.3, 30.75]}",LOSER,0
86,2022-06-26 02:46:00,Dubbo,,1.200459820,R2 1110m Mdn,1031313,8.41,7.6,7.4,8.0,"{'price': [7.4, 7.2, 7], 'volume': [1.13, 8.79, 9.51]}","{'price': [8, 8.2, 8.4], 'volume': [2, 5, 4.13]}",LOSER,0
93,2022-06-26 02:46:00,Dubbo,,1.200459820,R2 1110m Mdn,46133806,15.0,15.5,11.5,12.0,"{'price': [11.5, 11, 10.5], 'volume': [22.19, 30.12, 29.58]}","{'price': [12, 12.5, 15.5], 'volume': [0.28, 3.13, 0.05]}",LOSER,0
91,2022-06-26 02:46:00,Dubbo,,1.200459820,R2 1110m Mdn,44388846,13.03,13.0,18.0,19.5,"{'price': [18, 17.5, 17], 'volume': [2.26, 37.3, 5.95]}","{'price': [19.5, 22, 23], 'volume': [2, 8.14, 1.13]}",LOSER,0
97,2022-06-26 02:46:00,Dubbo,,1.200459820,R2 1110m Mdn,46133807,16.0,16.0,19.5,21.0,"{'price': [19.5, 18.5, 18], 'volume': [1.39, 2, 12.62]}","{'price': [21, 22, 24], 'volume': [6.53, 5, 0.54]}",LOSER,0
89,2022-06-26 02:46:00,Dubbo,,1.200459820,R2 1110m Mdn,46133804,22.0,22.0,23.0,25.0,"{'price': [23, 22, 21], 'volume': [8.51, 5.98, 7.25]}","{'price': [25, 26, 29], 'volume': [1.45, 8.18, 41.91]}",LOSER,0
92,2022-06-26 02:46:00,Dubbo,,1.200459820,R2 1110m Mdn,42162083,18.62,18.5,27.0,34.0,"{'price': [27, 26, 25], 'volume': [2.26, 5.3, 5.17]}","{'price': [34, 38, 40], 'volume': [2.95, 1.13, 8.14]}",WINNER,1
94,2022-06-26 02:46:00,Dubbo,,1.200459820,R2 1110m Mdn,37296039,38.0,36.0,30.0,38.0,"{'price': [30, 29, 28], 'volume': [0.22, 5.55, 5.87]}","{'price': [38, 40, 42], 'volume': [2, 1.13, 8.14]}",LOSER,0
87,2022-06-26 02:46:00,Dubbo,,1.200459820,R2 1110m Mdn,45542032,48.0,50.0,70.0,80.0,"{'price': [70, 55, 50], 'volume': [6.85, 5.39, 8.27]}","{'price': [80, 85, 110], 'volume': [7.93, 1.42, 8.15]}",LOSER,0
96,2022-06-26 02:46:00,Dubbo,,1.200459820,R2 1110m Mdn,43668933,210.0,210.0,160.0,210.0,"{'price': [160, 150, 100], 'volume': [1.94, 8.01, 0.33]}","{'price': [210, 220, 230], 'volume': [2.14, 1.13, 11.32]}",LOSER,0
218,2022-06-26 02:50:00,Port Augusta,,1.200447179,R2 1100m Mdn,39722714,2.44,2.38,2.28,2.36,"{'price': [2.28, 2.26, 2.24], 'volume': [11.74, 19.96, 127.12]}","{'price': [2.36, 2.38, 2.4], 'volume': [8.85, 13.16, 18.34]}",WINNER,1
216,2022-06-26 02:50:00,Port Augusta,,1.200447179,R2 1100m Mdn,46133772,4.16,4.0,3.7,3.8,"{'price': [3.7, 3.65, 3.6], 'volume': [2.83, 13.45, 11.9]}","{'price': [3.8, 3.85, 3.9], 'volume': [9.06, 27.7, 42.64]}",LOSER,0
220,2022-06-26 02:50:00,Port Augusta,,1.200447179,R2 1100m Mdn,46133774,11.5,12.5,12.5,13.0,"{'price': [12.5, 12, 11.5], 'volume': [8.28, 10.13, 16.77]}","{'price': [13, 13.5, 14], 'volume': [6.84, 6.17, 28.11]}",LOSER,0
217,2022-06-26 02:50:00,Port Augusta,,1.200447179,R2 1100m Mdn,46133773,14.94,16.5,16.5,18.0,"{'price': [16.5, 16, 15.5], 'volume': [5.57, 2, 4.94]}","{'price': [18, 18.5, 19], 'volume': [2.33, 0.26, 0.24]}",LOSER,0
221,2022-06-26 02:50:00,Port Augusta,,1.200447179,R2 1100m Mdn,46133775,18.74,21.0,16.5,18.0,"{'price': [16.5, 16, 15.5], 'volume': [0.64, 23.73, 31.78]}","{'price': [18, 18.5, 19], 'volume': [6.67, 9.44, 4.66]}",LOSER,0
213,2022-06-26 02:50:00,Port Augusta,,1.200447179,R2 1100m Mdn,46133770,18.0,18.0,21.0,23.0,"{'price': [21, 20, 19.5], 'volume': [3.2, 5.58, 2.19]}","{'price': [23, 24, 25], 'volume': [4.4, 9.88, 2.82]}",LOSER,0
219,2022-06-26 02:50:00,Port Augusta,,1.200447179,R2 1100m Mdn,22747509,27.0,28.0,29.0,32.0,"{'price': [29, 28, 27], 'volume': [2.23, 2.86, 0.3]}","{'price': [32, 34, 38], 'volume': [8.49, 4.54, 6.06]}",LOSER,0
215,2022-06-26 02:50:00,Port Augusta,,1.200447179,R2 1100m Mdn,46133771,85.0,85.0,60.0,75.0,"{'price': [60, 55, 50], 'volume': [2.17, 10.63, 4.42]}","{'price': [75, 90, 95], 'volume': [2.72, 1.13, 0.11]}",LOSER,0
214,2022-06-26 02:50:00,Port Augusta,,1.200447179,R2 1100m Mdn,6126302,46.0,44.0,80.0,100.0,"{'price': [80, 60, 55], 'volume': [0.1, 1.1, 1.45]}","{'price': [100, 110, 130], 'volume': [2.13, 2.58, 0.21]}",LOSER,0
115,2022-06-26 02:55:00,Launceston,,1.200459763,R3 1120m 3yo,28389529,1.67,1.68,1.85,1.87,"{'price': [1.85, 1.83, 1.82], 'volume': [25.48, 24.87, 33.48]}","{'price': [1.87, 1.88, 1.89], 'volume': [3.73, 15.81, 58.65]}",WINNER,1
116,2022-06-26 02:55:00,Launceston,,1.200459763,R3 1120m 3yo,46108683,5.56,5.5,6.8,7.2,"{'price': [6.8, 6.6, 6.4], 'volume': [6.79, 51.57, 59.68]}","{'price': [7.2, 7.4, 7.6], 'volume': [9.19, 12.41, 4.98]}",LOSER,0
